"Date";"Time";"Action";"ID";"Name";"Temp";"PAR";"F(I)/Fo calc";"F(I)";"Fo,Fo'";"Fm,Fm'";"FMTm";"F";"Y(II)";"Y(4S)";"k/ocs";"ETR(II)";"Y(NO)";"Y(NPQ)";"NPQ";"qN";"qP";"qL";"F/Fm";"Fm'/Fm";"P700ox";"P700m,P700m'";"Y(I)";"Y(ND)";"Y(NA)";"ETR(I)";
10.11.23;08:47:56;P.+F. SP;SP;F_231110_084756_0; 0.0;162;;0.0000;0.1701;0.4922;;0.4357;0.115;;;7.811;0.784;0.101;0.129;0.149;0.175;0.069;0.784;0.886;0.015;0.055;0.806;0.299;-0.105;54.870;
10.11.23;08:48:06;P.+F. SP;SP;F_231110_084806_0; 0.0;199;;0.0000;0.1693;0.4852;;0.4408;0.091;;;7.640;0.793;0.115;0.145;0.166;0.140;0.054;0.793;0.873;0.009;0.056;0.934;0.187;-0.121;78.086;
10.11.23;08:48:16;P.+F. SP;SP;F_231110_084816_0; 0.0;290;;0.0000;0.1686;0.4792;;0.4511;0.059;;;7.134;0.812;0.130;0.160;0.179;0.090;0.034;0.812;0.862;0.016;0.055;0.778;0.322;-0.100;94.784;
10.11.23;08:48:26;P.+F. SP;SP;F_231110_084826_0; 0.0;410;;0.0000;0.1675;0.4711;;0.4557;0.033;;;5.633;0.820;0.147;0.180;0.198;0.051;0.019;0.820;0.848;0.015;0.058;0.872;0.293;-0.166;150.241;
10.11.23;08:48:36;P.+F. SP;SP;F_231110_084836_0; 0.0;550;;0.0000;0.1662;0.4603;;0.4520;0.018;;;4.133;0.813;0.169;0.207;0.223;0.028;0.010;0.813;0.828;0.011;0.043;0.653;0.223;0.123;150.939;
10.11.23;08:48:46;P.+F. SP;SP;F_231110_084846_0; 0.0;720;;0.0000;0.1644;0.4472;;0.4439;0.008;;;2.280;0.799;0.194;0.243;0.253;0.012;0.004;0.799;0.805;0.030;0.060;0.595;0.615;-0.210;179.933;
10.11.23;08:48:49;LC-Stop;LCE;LC1;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:50:36;MC-Start;MCB;MC3;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:50:36;Manual;SK;S_231110_085036; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:50:53;MC-Stop;MCE;MC3;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:50:56;P700-Cal.;SK;S_231110_085056; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:51:06;LC-Start;LCB;LC2;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:51:06;Manual;SK;S_231110_085106; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:51:07;Fo-Det.;Fo;; 0.0;0;;0.0000;0.1831;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:51:08;Fm-Det.;SP;F_231110_085108_0; 0.0;0;;0.0000;0.1831;0.4713;;0.2818;0.611;;;0.000;0.598;0.000;0.000;0.000;0.658;0.427;0.598;1.000;-0.026;0.015;;;;;
10.11.23;08:51:16;LC-Stop;LCE;LC2;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:51:21;New Record;NR;MR2;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:51:30;MC-Start;MCB;MC4;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:51:30;Manual;SK;S_231110_085130; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:51:46;MC-Stop;MCE;MC4;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:51:48;P700-Cal.;SK;S_231110_085148; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:52:03;LC-Start;LCB;LC3;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:52:03;Manual;SK;S_231110_085203; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:52:04;Fo-Det.;Fo;; 0.0;0;;0.0000;0.1832;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:52:06;Fm-Det.;SP;F_231110_085206_0; 0.0;0;;0.0000;0.1832;0.4726;;0.2828;0.612;;;0.000;0.598;0.000;0.000;0.000;0.656;0.425;0.598;1.000;-0.019;0.030;;;;;
10.11.23;08:52:14;Pm.-Det.;SP;F_231110_085214_0; 0.0;26;;0.0000;0.1801;0.4523;;0.2994;0.338;;;3.691;0.634;0.028;0.045;0.059;0.562;0.338;0.634;0.957;-0.013;0.041;1.000;0.000;0.000;10.920;
10.11.23;08:52:28;P.+F. SP;SP;F_231110_085228_0; 0.0;26;;0.0000;0.1783;0.4411;;0.2894;0.344;;;3.756;0.612;0.044;0.071;0.092;0.577;0.356;0.612;0.933;0.000;0.048;1.000;0.006;-0.006;10.920;
10.11.23;08:52:38;P.+F. SP;SP;F_231110_085238_0; 0.0;36;;0.0000;0.1773;0.4353;;0.3017;0.307;;;4.640;0.638;0.055;0.086;0.109;0.518;0.304;0.638;0.921;-0.004;0.053;1.000;0.000;0.000;15.120;
10.11.23;08:52:48;P.+F. SP;SP;F_231110_085248_0; 0.0;48;;0.0000;0.1768;0.4322;;0.3129;0.276;;;5.566;0.662;0.062;0.093;0.117;0.467;0.264;0.662;0.915;-0.000;0.044;1.000;0.000;0.000;20.160;
10.11.23;08:52:58;P.+F. SP;SP;F_231110_085258_0; 0.0;60;;0.0000;0.1764;0.4297;;0.3234;0.247;;;6.231;0.684;0.068;0.100;0.125;0.419;0.229;0.684;0.909;-0.002;0.051;1.000;0.000;0.000;25.200;
10.11.23;08:53:08;P.+F. SP;SP;F_231110_085308_0; 0.0;105;;0.0000;0.1759;0.4269;;0.3543;0.170;;;7.497;0.750;0.080;0.107;0.133;0.289;0.144;0.750;0.903;0.010;0.054;1.000;0.238;-0.238;44.100;
10.11.23;08:53:18;P.+F. SP;SP;F_231110_085318_0; 0.0;162;;0.0000;0.1754;0.4239;;0.3757;0.114;;;7.739;0.795;0.091;0.115;0.141;0.194;0.091;0.795;0.897;0.019;0.071;1.000;0.452;-0.452;68.040;
10.11.23;08:53:28;P.+F. SP;SP;F_231110_085328_0; 0.0;199;;0.0000;0.1748;0.4204;;0.3826;0.090;;;7.509;0.810;0.101;0.124;0.151;0.154;0.070;0.810;0.889;0.004;0.053;1.000;0.103;-0.103;83.580;
10.11.23;08:53:38;P.+F. SP;SP;F_231110_085338_0; 0.0;290;;0.0000;0.1741;0.4165;;0.3943;0.053;;;6.486;0.834;0.112;0.135;0.162;0.091;0.040;0.834;0.881;0.018;0.057;0.961;0.431;-0.392;117.065;
10.11.23;08:53:48;P.+F. SP;SP;F_231110_085348_0; 0.0;410;;0.0000;0.1731;0.4108;;0.4003;0.025;;;4.384;0.847;0.128;0.151;0.179;0.044;0.019;0.847;0.869;0.012;0.053;0.992;0.292;-0.284;170.780;
10.11.23;08:53:58;P.+F. SP;SP;F_231110_085358_0; 0.0;550;;0.0000;0.1717;0.4029;;0.3991;0.010;;;2.212;0.844;0.146;0.173;0.201;0.017;0.007;0.844;0.853;0.014;0.048;0.837;0.339;-0.176;193.408;
10.11.23;08:54:08;P.+F. SP;SP;F_231110_085408_0; 0.0;720;;0.0000;0.1701;0.3941;;0.3941;0.000;;;0.000;0.834;0.166;0.199;0.226;0.000;0.000;0.834;0.834;0.024;0.061;0.912;0.580;-0.493;275.876;
10.11.23;08:54:11;LC-Stop;LCE;LC3;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:55:31;New Record;NR;MR3;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:55:42;MC-Start;MCB;MC5;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:55:42;Manual;SK;S_231110_085542; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:55:58;MC-Stop;MCE;MC5;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:56:01;P700-Cal.;SK;S_231110_085601; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:56:12;LC-Start;LCB;LC4;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:56:12;Manual;SK;S_231110_085612; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:56:13;Fo-Det.;Fo;; 0.0;0;;0.0000;0.1911;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:56:14;Fm-Det.;SP;F_231110_085614_0; 0.0;0;;0.0000;0.1911;0.4146;;0.2547;0.539;;;0.000;0.614;0.000;0.000;0.000;0.716;0.537;0.614;1.000;-0.009;0.044;;;;;
10.11.23;08:56:22;Pm.-Det.;SP;F_231110_085622_0; 0.0;26;;0.0000;0.1890;0.4044;;0.2737;0.323;;;3.530;0.660;0.017;0.025;0.036;0.607;0.419;0.660;0.976;0.006;0.060;0.893;0.107;0.000;9.757;
10.11.23;08:56:36;P.+F. SP;SP;F_231110_085636_0; 0.0;26;;0.0000;0.1873;0.3971;;0.2682;0.324;;;3.543;0.647;0.029;0.044;0.061;0.614;0.429;0.647;0.958;-0.008;0.053;1.000;0.000;0.000;10.920;
10.11.23;08:56:46;P.+F. SP;SP;F_231110_085646_0; 0.0;36;;0.0000;0.1861;0.3916;;0.2777;0.291;;;4.398;0.670;0.039;0.059;0.080;0.554;0.371;0.670;0.945;-0.001;0.057;0.964;0.000;0.036;14.581;
10.11.23;08:56:56;P.+F. SP;SP;F_231110_085656_0; 0.0;48;;0.0000;0.1854;0.3885;;0.2868;0.262;;;5.278;0.692;0.046;0.067;0.091;0.501;0.324;0.692;0.937;0.000;0.061;1.000;0.004;-0.003;20.151;
10.11.23;08:57:06;P.+F. SP;SP;F_231110_085706_0; 0.0;60;;0.0000;0.1849;0.3863;;0.2955;0.235;;;5.924;0.713;0.052;0.073;0.099;0.451;0.282;0.713;0.932;0.003;0.056;0.880;0.053;0.067;22.175;
10.11.23;08:57:16;P.+F. SP;SP;F_231110_085716_0; 0.0;105;;0.0000;0.1842;0.3834;;0.3215;0.161;;;7.120;0.775;0.063;0.081;0.109;0.311;0.178;0.775;0.925;-0.001;0.051;0.870;0.000;0.130;38.369;
10.11.23;08:57:26;P.+F. SP;SP;F_231110_085726_0; 0.0;162;;0.0000;0.1836;0.3806;;0.3401;0.106;;;7.239;0.820;0.073;0.089;0.118;0.206;0.111;0.820;0.918;0.011;0.060;0.813;0.175;0.012;55.284;
10.11.23;08:57:36;P.+F. SP;SP;F_231110_085736_0; 0.0;199;;0.0000;0.1829;0.3777;;0.3466;0.082;;;6.878;0.836;0.082;0.098;0.128;0.160;0.084;0.836;0.911;0.002;0.050;0.798;0.032;0.170;66.733;
10.11.23;08:57:46;P.+F. SP;SP;F_231110_085746_0; 0.0;290;;0.0000;0.1820;0.3737;;0.3567;0.046;;;5.549;0.860;0.094;0.109;0.142;0.089;0.045;0.860;0.901;0.010;0.058;0.789;0.162;0.049;96.116;
10.11.23;08:57:56;P.+F. SP;SP;F_231110_085756_0; 0.0;410;;0.0000;0.1809;0.3690;;0.3621;0.019;;;3.257;0.873;0.108;0.123;0.158;0.037;0.019;0.873;0.890;0.017;0.052;0.581;0.286;0.133;100.008;
10.11.23;08:58:06;P.+F. SP;SP;F_231110_085806_0; 0.0;550;;0.0000;0.1794;0.3632;;0.3622;0.003;;;0.659;0.874;0.124;0.141;0.178;0.006;0.003;0.874;0.876;0.015;0.061;0.772;0.243;-0.015;178.325;
10.11.23;08:58:16;P.+F. SP;SP;F_231110_085816_0; 0.0;720;;0.0000;0.1784;0.3588;;0.3588;0.000;;;0.000;0.866;0.134;0.155;0.192;0.000;0.000;0.866;0.866;0.009;0.035;0.433;0.142;0.425;130.864;
10.11.23;08:58:19;LC-Stop;LCE;LC4;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;09:02:18;New Record;NR;MR4;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;09:06:51;MC-Start;MCB;MC6;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;09:06:51;Manual;SK;S_231110_090651; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;09:07:07;MC-Stop;MCE;MC6;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;09:07:09;P700-Cal.;SK;S_231110_090709; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;09:08:02;LC-Start;LCB;LC5;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;09:08:02;Manual;SK;S_231110_090802; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;09:08:03;Fo-Det.;Fo;; 0.0;0;;0.0000;0.3723;;;;;;;;;;;;;;;;;;;;;;
10.11.23;09:08:04;Fm-Det.;SP;F_231110_090804_0; 0.0;0;;0.0000;0.3723;1.4309;;0.6858;0.740;;;0.000;0.479;0.000;0.000;0.000;0.704;0.382;0.479;1.000;-0.021;0.101;;;;;
10.11.23;09:08:12;Pm.-Det.;SP;F_231110_090812_0; 0.0;26;;0.0000;0.3709;1.4102;;0.8152;0.422;;;4.608;0.570;0.008;0.015;0.018;0.573;0.260;0.570;0.986;-0.011;0.122;1.000;0.000;0.000;10.920;
10.11.23;09:08:26;P.+F. SP;SP;F_231110_090826_0; 0.0;26;;0.0000;0.3669;1.3549;;0.7573;0.441;;;4.816;0.529;0.030;0.056;0.067;0.605;0.293;0.529;0.947;-0.000;0.137;1.000;0.000;0.000;10.920;
10.11.23;09:08:36;P.+F. SP;SP;F_231110_090836_0; 0.0;36;;0.0000;0.3643;1.3192;;0.7873;0.403;;;6.096;0.550;0.047;0.085;0.098;0.557;0.258;0.550;0.922;0.012;0.142;1.000;0.095;-0.095;15.120;
10.11.23;09:08:46;P.+F. SP;SP;F_231110_090846_0; 0.0;48;;0.0000;0.3619;1.2892;;0.8128;0.370;;;7.450;0.568;0.062;0.110;0.124;0.514;0.229;0.568;0.901;0.003;0.126;1.000;0.025;-0.025;20.160;
10.11.23;09:08:56;P.+F. SP;SP;F_231110_090856_0; 0.0;60;;0.0000;0.3600;1.2646;;0.8346;0.340;;;8.569;0.583;0.077;0.132;0.145;0.475;0.205;0.583;0.884;0.021;0.137;0.945;0.171;-0.116;23.816;
10.11.23;09:09:06;P.+F. SP;SP;F_231110_090906_0; 0.0;105;;0.0000;0.3580;1.2408;;0.9404;0.242;;;10.678;0.657;0.101;0.153;0.166;0.340;0.130;0.657;0.867;0.029;0.140;0.902;0.241;-0.142;39.759;
10.11.23;09:09:16;P.+F. SP;SP;F_231110_090916_0; 0.0;162;;0.0000;0.3558;1.2146;;1.0056;0.172;;;11.711;0.703;0.125;0.178;0.189;0.243;0.086;0.703;0.849;0.035;0.139;0.850;0.284;-0.134;57.844;
10.11.23;09:09:26;P.+F. SP;SP;F_231110_090926_0; 0.0;199;;0.0000;0.3534;1.1875;;1.0153;0.145;;;12.122;0.710;0.145;0.205;0.212;0.206;0.072;0.710;0.830;0.048;0.150;0.828;0.396;-0.224;69.236;
10.11.23;09:09:36;P.+F. SP;SP;F_231110_090936_0; 0.0;290;;0.0000;0.3507;1.1567;;1.0434;0.098;;;11.933;0.729;0.173;0.237;0.239;0.141;0.047;0.729;0.808;0.055;0.149;0.768;0.445;-0.213;93.492;
10.11.23;09:09:46;P.+F. SP;SP;F_231110_090946_0; 0.0;410;;0.0000;0.3475;1.1225;;1.0508;0.064;;;10.997;0.734;0.202;0.275;0.268;0.092;0.031;0.734;0.784;0.068;0.155;0.707;0.556;-0.264;121.778;
10.11.23;09:09:56;P.+F. SP;SP;F_231110_090956_0; 0.0;550;;0.0000;0.3436;1.0835;;1.0383;0.042;;;9.623;0.726;0.233;0.321;0.301;0.061;0.020;0.726;0.757;0.073;0.157;0.685;0.599;-0.284;158.214;
10.11.23;09:10:06;P.+F. SP;SP;F_231110_091006_0; 0.0;720;;0.0000;0.3392;1.0405;;1.0124;0.027;;;8.185;0.707;0.265;0.375;0.337;0.040;0.013;0.707;0.727;0.088;0.158;0.568;0.723;-0.291;171.870;
10.11.23;09:10:09;LC-Stop;LCE;LC5;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;09:11:23;New Record;NR;MR5;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;09:11:32;MC-Start;MCB;MC7;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;09:11:32;Manual;SK;S_231110_091132; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;09:11:46;MC-Stop;MCE;MC7;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;09:11:54;P700-Cal.;SK;S_231110_091154; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;09:13:02;LC-Start;LCB;LC6;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;09:13:02;Manual;SK;S_231110_091302; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;09:13:03;Fo-Det.;Fo;; 0.0;0;;0.0000;0.3933;;;;;;;;;;;;;;;;;;;;;;
10.11.23;09:13:04;Fm-Det.;SP;F_231110_091304_0; 0.0;0;;0.0000;0.3933;1.0669;;0.5925;0.631;;;0.000;0.555;0.000;0.000;0.000;0.704;0.467;0.555;1.000;-0.049;0.079;;;;;
10.11.23;09:13:12;Pm.-Det.;SP;F_231110_091312_0; 0.0;26;;0.0000;0.3921;1.0586;;0.5908;0.442;;;4.826;0.554;0.004;0.008;0.011;0.702;0.466;0.554;0.992;0.002;0.142;0.989;0.011;-0.000;10.796;
10.11.23;09:13:26;P.+F. SP;SP;F_231110_091326_0; 0.0;26;;0.0000;0.3885;1.0328;;0.5665;0.451;;;4.930;0.531;0.018;0.033;0.044;0.724;0.496;0.531;0.968;-0.011;0.145;1.000;0.000;0.000;10.920;
10.11.23;09:13:36;P.+F. SP;SP;F_231110_091336_0; 0.0;36;;0.0000;0.3868;1.0206;;0.5934;0.419;;;6.329;0.556;0.025;0.045;0.059;0.674;0.439;0.556;0.957;-0.003;0.148;1.000;0.000;0.000;15.120;
10.11.23;09:13:46;P.+F. SP;SP;F_231110_091346_0; 0.0;48;;0.0000;0.3848;1.0071;;0.6175;0.387;;;7.800;0.579;0.034;0.059;0.076;0.626;0.390;0.579;0.944;0.011;0.157;1.000;0.080;-0.080;20.160;
10.11.23;09:13:56;P.+F. SP;SP;F_231110_091356_0; 0.0;60;;0.0000;0.3827;0.9929;;0.6387;0.357;;;8.988;0.599;0.045;0.075;0.094;0.580;0.348;0.599;0.931;0.015;0.157;0.998;0.102;-0.100;25.143;
10.11.23;09:14:06;P.+F. SP;SP;F_231110_091406_0; 0.0;105;;0.0000;0.3809;0.9804;;0.7152;0.271;;;11.930;0.670;0.059;0.088;0.110;0.442;0.236;0.670;0.919;0.027;0.159;0.926;0.191;-0.118;40.848;
10.11.23;09:14:16;P.+F. SP;SP;F_231110_091416_0; 0.0;162;;0.0000;0.3786;0.9651;;0.7702;0.202;;;13.744;0.722;0.076;0.105;0.129;0.332;0.163;0.722;0.905;0.035;0.149;0.798;0.248;-0.046;54.308;
10.11.23;09:14:26;P.+F. SP;SP;F_231110_091426_0; 0.0;199;;0.0000;0.3765;0.9516;;0.7905;0.169;;;14.155;0.741;0.090;0.121;0.146;0.280;0.133;0.741;0.892;0.043;0.153;0.771;0.302;-0.073;64.432;
10.11.23;09:14:36;P.+F. SP;SP;F_231110_091436_0; 0.0;290;;0.0000;0.3740;0.9361;;0.8256;0.118;;;14.376;0.774;0.108;0.140;0.166;0.197;0.089;0.774;0.877;0.054;0.155;0.711;0.378;-0.090;86.648;
10.11.23;09:14:46;P.+F. SP;SP;F_231110_091446_0; 0.0;410;;0.0000;0.3710;0.9174;;0.8452;0.079;;;13.543;0.792;0.129;0.163;0.189;0.132;0.058;0.792;0.860;0.057;0.157;0.696;0.403;-0.099;119.915;
10.11.23;09:14:56;P.+F. SP;SP;F_231110_091456_0; 0.0;550;;0.0000;0.3674;0.8956;;0.8483;0.053;;;12.198;0.795;0.152;0.191;0.216;0.090;0.039;0.795;0.839;0.074;0.163;0.621;0.520;-0.141;143.489;
10.11.23;09:15:06;P.+F. SP;SP;F_231110_091506_0; 0.0;720;;0.0000;0.3631;0.8709;;0.8408;0.035;;;10.461;0.788;0.177;0.225;0.246;0.059;0.026;0.788;0.816;0.075;0.159;0.584;0.529;-0.113;176.510;
10.11.23;09:15:09;LC-Stop;LCE;LC6;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;09:16:04;MC-Start;MCB;MC8;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;09:16:04;Manual;SK;S_231110_091604; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;09:16:21;MC-Stop;MCE;MC8;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;09:16:24;P700-Cal.;SK;S_231110_091624; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;09:16:56;LC-Start;LCB;LC7;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;09:16:56;Manual;SK;S_231110_091656; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;09:16:57;Fo-Det.;Fo;; 0.0;0;;0.0000;0.4001;;;;;;;;;;;;;;;;;;;;;;
10.11.23;09:16:58;Fm-Det.;SP;F_231110_091658_0; 0.0;0;;0.0000;0.4001;0.8924;;0.4924;0.552;;;0.000;0.552;0.000;0.000;0.000;0.813;0.660;0.552;1.000;-0.018;0.119;;;;;
10.11.23;09:17:06;Pm.-Det.;SP;F_231110_091706_0; 0.0;26;;0.0000;0.3987;0.8853;;0.5221;0.410;;;4.479;0.585;0.005;0.008;0.011;0.746;0.570;0.585;0.992;-0.006;0.159;1.000;0.000;0.000;10.920;
10.11.23;09:17:20;P.+F. SP;SP;F_231110_091720_0; 0.0;26;;0.0000;0.3955;0.8694;;0.5117;0.411;;;4.493;0.573;0.015;0.026;0.037;0.755;0.583;0.573;0.974;-0.011;0.150;1.000;0.000;0.000;10.920;
10.11.23;09:17:30;P.+F. SP;SP;F_231110_091730_0; 0.0;36;;0.0000;0.3938;0.8614;;0.5305;0.384;;;5.809;0.594;0.021;0.036;0.050;0.708;0.525;0.594;0.965;-0.006;0.150;0.983;0.000;0.017;14.861;
10.11.23;09:17:40;P.+F. SP;SP;F_231110_091740_0; 0.0;48;;0.0000;0.3919;0.8525;;0.5471;0.358;;;7.221;0.613;0.029;0.047;0.064;0.663;0.475;0.613;0.955;0.004;0.161;0.991;0.025;-0.016;19.973;
10.11.23;09:17:50;P.+F. SP;SP;F_231110_091750_0; 0.0;60;;0.0000;0.3901;0.8439;;0.5620;0.334;;;8.420;0.630;0.036;0.057;0.078;0.621;0.431;0.630;0.946;0.006;0.154;0.933;0.039;0.028;23.501;
10.11.23;09:18:00;P.+F. SP;SP;F_231110_091800_0; 0.0;105;;0.0000;0.3884;0.8361;;0.6148;0.265;;;11.671;0.689;0.046;0.067;0.090;0.494;0.312;0.689;0.937;0.037;0.162;0.787;0.234;-0.022;34.714;
10.11.23;09:18:10;P.+F. SP;SP;F_231110_091810_0; 0.0;162;;0.0000;0.3864;0.8266;;0.6599;0.202;;;13.716;0.740;0.059;0.080;0.106;0.379;0.222;0.740;0.926;0.028;0.152;0.777;0.179;0.043;52.886;
10.11.23;09:18:20;P.+F. SP;SP;F_231110_091820_0; 0.0;199;;0.0000;0.3839;0.8153;;0.6751;0.172;;;14.368;0.757;0.072;0.095;0.124;0.325;0.185;0.757;0.914;0.035;0.150;0.727;0.218;0.055;60.731;
10.11.23;09:18:30;P.+F. SP;SP;F_231110_091830_0; 0.0;290;;0.0000;0.3822;0.8080;;0.7090;0.123;;;14.921;0.795;0.083;0.104;0.135;0.232;0.125;0.795;0.905;0.055;0.159;0.651;0.349;-0.000;79.332;
10.11.23;09:18:40;P.+F. SP;SP;F_231110_091840_0; 0.0;410;;0.0000;0.3791;0.7943;;0.7270;0.085;;;14.592;0.815;0.101;0.124;0.157;0.162;0.085;0.815;0.890;0.067;0.162;0.600;0.423;-0.023;103.304;
