"Date";"Time";"Action";"ID";"Name";"Temp";"PAR";"F(I)/Fo calc";"F(I)";"Fo,Fo'";"Fm,Fm'";"FMTm";"F";"Y(II)";"Y(4S)";"k/ocs";"ETR(II)";"Y(NO)";"Y(NPQ)";"NPQ";"qN";"qP";"qL";"F/Fm";"Fm'/Fm";"P700ox";"P700m,P700m'";"Y(I)";"Y(ND)";"Y(NA)";"ETR(I)";
10.11.23;08:47:56;P.+F. SP;SP;F_231110_084756_0; 0.0;162;;0.0000;0.1701;0.4922;;0.4357;0.115;;;7.811;0.784;0.101;0.129;0.149;0.175;0.069;0.784;0.886;0.015;0.055;0.806;0.299;-0.105;54.870;
10.11.23;08:48:06;P.+F. SP;SP;F_231110_084806_0; 0.0;199;;0.0000;0.1693;0.4852;;0.4408;0.091;;;7.640;0.793;0.115;0.145;0.166;0.140;0.054;0.793;0.873;0.009;0.056;0.934;0.187;-0.121;78.086;
10.11.23;08:48:16;P.+F. SP;SP;F_231110_084816_0; 0.0;290;;0.0000;0.1686;0.4792;;0.4511;0.059;;;7.134;0.812;0.130;0.160;0.179;0.090;0.034;0.812;0.862;0.016;0.055;0.778;0.322;-0.100;94.784;
10.11.23;08:48:26;P.+F. SP;SP;F_231110_084826_0; 0.0;410;;0.0000;0.1675;0.4711;;0.4557;0.033;;;5.633;0.820;0.147;0.180;0.198;0.051;0.019;0.820;0.848;0.015;0.058;0.872;0.293;-0.166;150.241;
10.11.23;08:48:36;P.+F. SP;SP;F_231110_084836_0; 0.0;550;;0.0000;0.1662;0.4603;;0.4520;0.018;;;4.133;0.813;0.169;0.207;0.223;0.028;0.010;0.813;0.828;0.011;0.043;0.653;0.223;0.123;150.939;
10.11.23;08:48:46;P.+F. SP;SP;F_231110_084846_0; 0.0;720;;0.0000;0.1644;0.4472;;0.4439;0.008;;;2.280;0.799;0.194;0.243;0.253;0.012;0.004;0.799;0.805;0.030;0.060;0.595;0.615;-0.210;179.933;
10.11.23;08:48:49;LC-Stop;LCE;LC1;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:50:36;MC-Start;MCB;MC3;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:50:36;Manual;SK;S_231110_085036; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:50:53;MC-Stop;MCE;MC3;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:50:56;P700-Cal.;SK;S_231110_085056; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:51:06;LC-Start;LCB;LC2;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:51:06;Manual;SK;S_231110_085106; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:51:07;Fo-Det.;Fo;; 0.0;0;;0.0000;0.1831;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:51:08;Fm-Det.;SP;F_231110_085108_0; 0.0;0;;0.0000;0.1831;0.4713;;0.2818;0.611;;;0.000;0.598;0.000;0.000;0.000;0.658;0.427;0.598;1.000;-0.026;0.015;;;;;
10.11.23;08:51:16;LC-Stop;LCE;LC2;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:51:21;New Record;NR;MR2;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:51:30;MC-Start;MCB;MC4;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:51:30;Manual;SK;S_231110_085130; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:51:46;MC-Stop;MCE;MC4;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:51:48;P700-Cal.;SK;S_231110_085148; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:52:03;LC-Start;LCB;LC3;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:52:03;Manual;SK;S_231110_085203; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:52:04;Fo-Det.;Fo;; 0.0;0;;0.0000;0.1832;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:52:06;Fm-Det.;SP;F_231110_085206_0; 0.0;0;;0.0000;0.1832;0.4726;;0.2828;0.612;;;0.000;0.598;0.000;0.000;0.000;0.656;0.425;0.598;1.000;-0.019;0.030;;;;;
10.11.23;08:52:14;Pm.-Det.;SP;F_231110_085214_0; 0.0;26;;0.0000;0.1801;0.4523;;0.2994;0.338;;;3.691;0.634;0.028;0.045;0.059;0.562;0.338;0.634;0.957;-0.013;0.041;1.000;0.000;0.000;10.920;
10.11.23;08:52:28;P.+F. SP;SP;F_231110_085228_0; 0.0;26;;0.0000;0.1783;0.4411;;0.2894;0.344;;;3.756;0.612;0.044;0.071;0.092;0.577;0.356;0.612;0.933;0.000;0.048;1.000;0.006;-0.006;10.920;
10.11.23;08:52:38;P.+F. SP;SP;F_231110_085238_0; 0.0;36;;0.0000;0.1773;0.4353;;0.3017;0.307;;;4.640;0.638;0.055;0.086;0.109;0.518;0.304;0.638;0.921;-0.004;0.053;1.000;0.000;0.000;15.120;
10.11.23;08:52:48;P.+F. SP;SP;F_231110_085248_0; 0.0;48;;0.0000;0.1768;0.4322;;0.3129;0.276;;;5.566;0.662;0.062;0.093;0.117;0.467;0.264;0.662;0.915;-0.000;0.044;1.000;0.000;0.000;20.160;
10.11.23;08:52:58;P.+F. SP;SP;F_231110_085258_0; 0.0;60;;0.0000;0.1764;0.4297;;0.3234;0.247;;;6.231;0.684;0.068;0.100;0.125;0.419;0.229;0.684;0.909;-0.002;0.051;1.000;0.000;0.000;25.200;
10.11.23;08:53:08;P.+F. SP;SP;F_231110_085308_0; 0.0;105;;0.0000;0.1759;0.4269;;0.3543;0.170;;;7.497;0.750;0.080;0.107;0.133;0.289;0.144;0.750;0.903;0.010;0.054;1.000;0.238;-0.238;44.100;
10.11.23;08:53:18;P.+F. SP;SP;F_231110_085318_0; 0.0;162;;0.0000;0.1754;0.4239;;0.3757;0.114;;;7.739;0.795;0.091;0.115;0.141;0.194;0.091;0.795;0.897;0.019;0.071;1.000;0.452;-0.452;68.040;
10.11.23;08:53:28;P.+F. SP;SP;F_231110_085328_0; 0.0;199;;0.0000;0.1748;0.4204;;0.3826;0.090;;;7.509;0.810;0.101;0.124;0.151;0.154;0.070;0.810;0.889;0.004;0.053;1.000;0.103;-0.103;83.580;
10.11.23;08:53:38;P.+F. SP;SP;F_231110_085338_0; 0.0;290;;0.0000;0.1741;0.4165;;0.3943;0.053;;;6.486;0.834;0.112;0.135;0.162;0.091;0.040;0.834;0.881;0.018;0.057;0.961;0.431;-0.392;117.065;
10.11.23;08:53:48;P.+F. SP;SP;F_231110_085348_0; 0.0;410;;0.0000;0.1731;0.4108;;0.4003;0.025;;;4.384;0.847;0.128;0.151;0.179;0.044;0.019;0.847;0.869;0.012;0.053;0.992;0.292;-0.284;170.780;
10.11.23;08:53:58;P.+F. SP;SP;F_231110_085358_0; 0.0;550;;0.0000;0.1717;0.4029;;0.3991;0.010;;;2.212;0.844;0.146;0.173;0.201;0.017;0.007;0.844;0.853;0.014;0.048;0.837;0.339;-0.176;193.408;
10.11.23;08:54:08;P.+F. SP;SP;F_231110_085408_0; 0.0;720;;0.0000;0.1701;0.3941;;0.3941;0.000;;;0.000;0.834;0.166;0.199;0.226;0.000;0.000;0.834;0.834;0.024;0.061;0.912;0.580;-0.493;275.876;
10.11.23;08:54:11;LC-Stop;LCE;LC3;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:55:31;New Record;NR;MR3;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:55:42;MC-Start;MCB;MC5;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:55:42;Manual;SK;S_231110_085542; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:55:58;MC-Stop;MCE;MC5;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:56:01;P700-Cal.;SK;S_231110_085601; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:56:12;LC-Start;LCB;LC4;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:56:12;Manual;SK;S_231110_085612; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:56:13;Fo-Det.;Fo;; 0.0;0;;0.0000;0.1911;;;;;;;;;;;;;;;;;;;;;;
10.11.23;08:56:14;Fm-Det.;SP;F_231110_085614_0; 0.0;0;;0.0000;0.1911;0.4146;;0.2547;0.539;;;0.000;0.614;0.000;0.000;0.000;0.716;0.537;0.614;1.000;-0.009;0.044;;;;;
10.11.23;08:56:22;Pm.-Det.;SP;F_231110_085622_0; 0.0;26;;0.0000;0.1890;0.4044;;0.2737;0.323;;;3.530;0.660;0.017;0.025;0.036;0.607;0.419;0.660;0.976;0.006;0.060;0.893;0.107;0.000;9.757;
10.11.23;08:56:36;P.+F. SP;SP;F_231110_085636_0; 0.0;26;;0.0000;0.1873;0.3971;;0.2682;0.324;;;3.543;0.647;0.029;0.044;0.061;0.614;0.429;0.647;0.958;-0.008;0.053;1.000;0.000;0.000;10.920;
10.11.23;08:56:46;P.+F. SP;SP;F_231110_085646_0; 0.0;36;;0.0000;0.1861;0.3916;;0.2777;0.291;;;4.398;0.670;0.039;0.059;0.080;0.554;0.371;0.670;0.945;-0.001;0.057;0.964;0.000;0.036;14.581;
10.11.23;08:56:56;P.+F. SP;SP;F_231110_085656_0; 0.0;48;;0.0000;0.1854;0.3885;;0.2868;0.262;;;5.278;0.692;0.046;0.067;0.091;0.501;0.324;0.692;0.937;0.000;0.061;1.000;0.004;-0.003;20.151;
10.11.23;08:57:06;P.+F. SP;SP;F_231110_085706_0; 0.0;60;;0.0000;0.1849;0.3863;;0.2955;0.235;;;5.924;0.713;0.052;0.073;0.099;0.451;0.282;0.713;0.932;0.003;0.056;0.880;0.053;0.067;22.175;
10.11.23;08:57:16;P.+F. SP;SP;F_231110_085716_0; 0.0;105;;0.0000;0.1842;0.3834;;0.3215;0.161;;;7.120;0.775;0.063;0.081;0.109;0.311;0.178;0.775;0.925;-0.001;0.051;0.870;0.000;0.130;38.369;
10.11.23;08:57:26;P.+F. SP;SP;F_231110_085726_0; 0.0;162;;0.0000;0.1836;0.3806;;0.3401;0.106;;;7.239;0.820;0.073;0.089;0.118;0.206;0.111;0.820;0.918;0.011;0.060;0.813;0.175;0.012;55.284;
10.11.23;08:57:36;P.+F. SP;SP;F_231110_085736_0; 0.0;199;;0.0000;0.1829;0.3777;;0.3466;0.082;;;6.878;0.836;0.082;0.098;0.128;0.160;0.084;0.836;0.911;0.002;0.050;0.798;0.032;0.170;66.733;
10.11.23;08:57:46;P.+F. SP;SP;F_231110_085746_0; 0.0;290;;0.0000;0.1820;0.3737;;0.3567;0.046;;;5.549;0.860;0.094;0.109;0.142;0.089;0.045;0.860;0.901;0.010;0.058;0.789;0.162;0.049;96.116;
10.11.23;08:57:56;P.+F. SP;SP;F_231110_085756_0; 0.0;410;;0.0000;0.1809;0.3690;;0.3621;0.019;;;3.257;0.873;0.108;0.123;0.158;0.037;0.019;0.873;0.890;0.017;0.052;0.581;0.286;0.133;100.008;
10.11.23;08:58:06;P.+F. SP;SP;F_231110_085806_0; 0.0;550;;0.0000;0.1794;0.3632;;0.3622;0.003;;;0.659;0.874;0.124;0.141;0.178;0.006;0.003;0.874;0.876;0.015;0.061;0.772;0.243;-0.015;178.325;
10.11.23;08:58:16;P.+F. SP;SP;F_231110_085816_0; 0.0;720;;0.0000;0.1784;0.3588;;0.3588;0.000;;;0.000;0.866;0.134;0.155;0.192;0.000;0.000;0.866;0.866;0.009;0.035;0.433;0.142;0.425;130.864;
10.11.23;08:58:19;LC-Stop;LCE;LC4;;;;;;;;;;;;;;;;;;;;;;;;;;;
